SaleID,PropertyID,ClientID,AgentID,SaleDate,SalePrice
5140,391,3254,403,2025-01-20,
5141,2430,3738,5,2024-10-29,1876776.0
5142,202,1269,404,2025-08-24,1183835.0
5143,1607,6902,280,2024-07-24,1058128.0
5144,2418,140,393,2025-07-19,505235.0
5145,55,2810,315,2025-02-06,865288.0
5146,4742,4673,300,2024-03-28,1755166.0
5147,4685,4119,82,26/10/2024,738053.0
5148,4274,2891,221,17/10/2024,1970217.0
5149,4786,6454,201,2025-07-24,696414.0
5150,3324,1973,178,2025-04-29,748784.0
5151,375,52,147,2025-08-27,976140.0
5152,869,1112,166,12/04/2024,341177.0
5153,1941,5343,220,25/07/2024,415024.0
5154,2484,3864,243,2024-02-17,84214.0
5155,2259,2954,157,2023-10-11,1047776.0
5156,1441,2516,43,2025-09-13,294100.0
5157,1639,6528,302,2024-04-09,1837264.0
5158,4836,4414,164,2024-11-06,503746.0
5159,277,527,405,2024-02-13,329601.0
5160,2246,6289,412,09-19-2025,433811.0
5161,3327,1518,106,13/06/2024,1536905.0
5162,1318,4782,192,2023-11-27,859278.0
5163,4652,4107,40,2024-12-16,531175.0
5164,1629,2526,383,2025-01-16,1250141.0
5165,1238,2113,344,2025-07-03,1230882.0
5166,3056,5381,142,2025-04-15,1416854.0
5167,2431,68,440,08-29-2025,1967252.0
5168,4026,5424,294,26/11/2024,517997.0
5169,1894,406,115,10/01/2025,915961.0
5170,3658,1393,152,01-10-2025,337730.0
5171,2823,5752,481,01-14-2024,1713765.0
5172,2390,443,159,2025-06-05,417783.0
5173,4326,5418,89,2025-06-09,1865387.0
5174,2833,1796,456,2025-03-25,1964707.0
5175,2299,408,392,14/08/2025,204551.0
5176,2161,6044,90,2024-11-22,915825.0
5177,1637,2820,112,04-08-2024,622817.0
5178,3740,6640,238,2024-01-25,506101.0
5179,4466,6521,69,2025-02-09,1875948.0
5180,2212,1030,43,31/03/2025,295469.0
5181,3124,6264,479,2025-02-15,1462902.0
5182,622,4465,142,06-04-2024,989820.0
5183,4698,1453,251,2024-11-11,748353.0
5184,784,3177,270,2023-11-14,757964.0
5185,4673,1510,127,08-02-2024,1884217.0
5186,3123,1855,478,2025-06-10,1774916.0
5187,4311,3844,130,2024-12-04,304553.0
5188,62,5678,43,2025-03-14,639581.0
5189,108,6699,78,09-20-2025,99536.0
5190,4180,3395,19,03-17-2025,92995.0
5191,702,3150,484,2025-02-18,1492823.0
5192,2663,881,468,07-14-2024,553223.0
5193,3709,5974,177,02-02-2025,1985214.0
5194,2266,5990,483,23/03/2025,1902109.0
5195,3351,179,50,2024-04-11,1971604.0
5196,3162,691,271,2024-11-10,1221796.0
5197,3017,4191,129,2025-08-29,663072.0
5198,1108,3844,53,2024-03-20,891112.0
5199,2658,6847,391,2025-01-18,1670058.0
5200,386,4229,301,14/02/2025,1797651.0
5201,195,6961,409,2023-10-25,1669481.0
5202,767,2860,347,28/03/2024,1207991.0
5203,675,4616,230,09-16-2025,501468.0
5204,4204,6988,235,02-07-2024,810851.0
5205,1559,2477,42,02-29-2024,1750388.0
5206,2111,3896,113,02-11-2024,542574.0
5207,1627,4969,202,2025-09-20,1242109.0
5208,3577,6588,375,2025-01-19,477585.0
5209,1364,4815,156,2024-07-17,107122.0
5210,3768,6511,1,24/11/2023,1672999.0
5211,3485,5687,43,03/04/2025,928681.0
5212,1107,5012,290,2023-10-05,1389712.0
5213,2512,1528,41,11-26-2024,1768860.0
5214,2136,4889,344,28/07/2025,922444.0
5215,2471,4543,81,09-05-2025,816183.0
5216,2919,1230,185,12-06-2024,269867.0
5217,3945,5633,8,2025-09-15,1044698.0
5218,4730,240,187,2024-01-22,697068.0
5219,2383,6857,373,08-05-2025,807099.0
5220,4753,83,283,2024-11-18,373554.0
5221,1578,1139,182,12/11/2024,1757090.0
5222,2301,6359,374,11/10/2023,109710.0
5223,3208,6118,69,2025-01-23,446533.0
5224,3257,5567,93,2024-09-18,977516.0
5225,1164,315,273,11/11/2023,1051453.0
5226,2511,215,339,2024-01-05,1319266.0
5227,3357,2792,248,2025-02-02,530631.0
5228,3627,1797,371,2024-08-17,1524165.0
5229,1507,6795,294,2024-03-16,623589.0
5230,2957,2550,282,05-28-2025,593337.0
5231,112,6565,383,11-03-2023,1964546.0
5232,2811,3577,33,04-02-2024,325255.0
5233,1622,4359,61,03-08-2025,1857643.0
5234,4850,3845,358,2024-05-25,606666.0
5235,3898,3906,289,2025-05-31,1382328.0
5236,3303,1017,453,11-25-2024,1656102.0
5237,3031,501,165,20/11/2024,1784882.0
5238,1988,70,134,2025-05-01,272043.0
5239,4685,806,327,18/12/2024,153007.0
5240,3446,3056,485,2025-05-15,1395237.0
5241,1123,1206,240,11-26-2023,1842914.0
5242,3480,1025,97,01-15-2024,1032836.0
5243,1876,1071,263,2025-03-02,817985.0
5244,4738,754,294,2024-08-23,1833108.0
5245,297,5762,108,2025-08-27,1309050.0
5246,883,5710,259,2024-12-11,1429697.0
5247,3798,6031,199,2024-10-08,1087649.0
5248,2504,3583,15,2023-09-27,652718.0
5249,3100,376,494,30/10/2024,1171971.0
5250,1734,4644,44,2023-11-25,716543.0
5251,3944,6071,265,2024-08-07,575478.0
5252,2999,186,452,2025-06-15,1588214.0
5253,1257,3769,244,2025-06-23,1050656.0
5254,755,1168,337,2023-12-29,1917476.0
5255,2144,5141,411,2025-02-21,869276.0
5256,4453,6289,251,29/09/2023,1144771.0
5257,1302,5012,37,28/06/2024,164111.0
5258,1149,3373,405,2025-02-25,403162.0
5259,1554,2532,260,03-20-2024,973815.0
5260,4795,5701,258,2024-04-13,1827842.0
5261,1253,228,482,2025-06-12,1545672.0
5262,1351,2271,105,2025-08-02,1082157.0
5263,3917,1757,97,2025-06-06,1736521.0
5264,2635,695,332,2023-09-26,156202.0
5265,667,781,239,2024-09-03,1561619.0
5266,3531,4776,273,2025-09-02,1618438.0
5267,379,2446,498,31/05/2024,1107244.0
5268,347,3044,344,03-22-2024,386617.0
5269,3075,3893,5,2023-12-14,320796.0
5270,354,2887,496,2024-11-24,614744.0
5271,4380,6722,58,30/03/2025,1678017.0
5272,668,1581,247,2024-08-02,883637.0
5273,772,2176,125,2025-08-02,177191.0
5274,322,6334,254,2024-11-05,1558261.0
5275,3309,6689,59,2024-05-27,1439748.0
5276,2584,482,97,2024-11-01,765216.0
5277,2094,745,468,2025-08-30,1475747.0
5278,1751,4799,44,2025-08-08,806728.0
5279,2014,5926,405,2024-02-14,1655861.0
5280,275,6205,283,2025-03-12,214497.0
5281,3124,6153,428,2024-03-14,1286562.0
5282,2434,5472,351,18/11/2024,1684640.0
5283,2795,4970,282,11-21-2024,1332004.0
5284,3453,2383,467,05-18-2025,1655180.0
5285,3431,3209,105,2024-10-21,1443333.0
5286,225,5607,442,2025-08-29,1113962.0
5287,1008,6337,387,2023-11-30,1499656.0
5288,1588,5185,467,2025-02-11,1451725.0
5289,4196,3370,271,2024-03-13,1368967.0
5290,3916,5122,82,2025-02-18,166222.0
5291,429,1199,63,2023-12-14,1596107.0
5292,1826,5230,129,2025-04-21,379185.0
5293,1618,1524,175,05-27-2024,814795.0
5294,718,6325,413,07/09/2024,176197.0
5295,1240,5211,11,25/02/2024,1707644.0
5296,331,3262,121,2023-11-17,1538437.0
5297,1444,6389,452,2024-07-08,162107.0
5298,770,1172,381,08/09/2024,1600077.0
5299,2146,5499,66,2024-08-15,1897980.0
5300,3213,1312,401,2024-11-10,840071.0
5301,1327,1934,374,2023-09-27,1388042.0
5302,2453,2160,161,09-30-2023,353189.0
5303,1675,3802,477,2024-02-18,1695690.0
5304,3733,1264,403,2025-06-20,158710.0
5305,3892,2171,31,2024-02-24,1136633.0
5306,318,1522,187,2025-03-07,255744.0
5307,3487,6151,50,2024-02-09,282392.0
5308,3406,6847,222,2024-04-03,186592.0
5309,3905,317,235,06-07-2024,1629665.0
5310,3800,2642,429,2024-03-07,1246563.0
5311,186,5170,476,2024-10-11,758773.0
5312,1149,2216,486,2023-09-23,598017.0
5313,2593,64,255,20/02/2024,1509883.0
5314,2469,1621,12,06/10/2023,606353.0
5315,1030,496,320,2025-09-16,1377873.0
5316,768,2775,379,2024-02-13,588082.0
5317,2482,2150,491,10/11/2024,237897.0
5318,1809,10,453,2025-06-18,1993882.0
5319,936,4803,159,07-06-2025,1295142.0
5320,1183,5937,123,2025-04-17,470325.0
5321,2785,4591,407,27/05/2024,1184103.0
5322,2870,2888,81,06-21-2024,1606577.0
5323,4473,1744,15,2025-05-01,1523754.0
5324,2267,1366,145,2024-02-07,428068.0
5325,2821,3997,166,2024-07-19,787989.0
5326,3610,1487,360,2024-04-09,668467.0
5327,57,5281,72,2024-03-03,1575731.0
5328,3584,216,48,2024-08-27,1603991.0
5329,4724,2643,152,2024-03-15,1494258.0
5330,1977,1526,151,20/09/2024,54142.0
5331,4953,4216,145,2024-05-14,869570.0
5332,4521,4080,311,2024-07-20,1806710.0
5333,1648,5866,426,22/07/2024,1043552.0
5334,1196,2167,401,03-11-2024,753899.0
5335,281,6567,402,2025-01-24,1518395.0
5336,4050,5487,497,06/04/2024,498490.0
5337,1063,1999,433,23/10/2023,1169201.0
5338,3493,1347,14,30/12/2023,
5339,3327,4638,392,2025-07-03,1978430.0
5340,210,2501,381,2025-01-13,1771856.0
5341,3707,2390,464,2024-01-20,1889486.0
5342,4325,1899,185,2024-08-29,557309.0
5343,1836,1802,460,2024-05-18,1629490.0
5344,1928,5521,56,2024-05-07,1561991.0
5345,3312,4363,309,2025-01-23,
5346,312,2897,96,15/02/2024,215489.0
5347,4345,4298,352,2025-04-17,1189154.0
5348,2663,2553,13,2025-02-01,1630110.0
5349,1985,3380,201,05-11-2024,1202177.0
5350,2127,1945,410,2024-05-18,1245423.0
5351,2469,1513,226,2024-07-23,1029118.0
5352,2861,2375,189,2024-09-03,1847724.0
5353,1697,2164,485,2025-08-26,1371636.0
5354,4982,5207,191,2024-04-05,620131.0
5355,2087,4625,127,08-27-2025,317445.0
5356,3713,6554,477,2025-05-27,561361.0
5357,3501,4067,435,18/05/2024,1354843.0
5358,4106,1959,13,2024-02-05,335041.0
5359,3392,5696,70,2025-08-24,394346.0
5360,3172,5549,263,2025-07-29,1924590.0
5361,465,6925,455,03-20-2024,955584.0
5362,4111,2162,427,07-29-2024,552622.0
5363,3531,2177,85,2024-12-13,1758502.0
5364,4159,4734,285,2024-04-13,1148075.0
5365,3962,5128,167,2025-08-08,1740675.0
5366,748,3991,177,2025-06-17,107553.0
5367,2772,4258,136,07/11/2023,460066.0
5368,4080,5095,209,2024-08-26,157447.0
5369,2418,4443,192,04-29-2025,883105.0
5370,2689,3168,497,2024-03-15,182691.0
5371,4676,3997,168,2025-05-17,1985748.0
5372,1945,1916,198,08/06/2025,1379612.0
5373,593,2087,158,03/03/2025,1168201.0
5374,2508,5124,24,01-08-2024,1071442.0
5375,1951,955,401,09/08/2025,584718.0
5376,4249,6106,395,20/04/2025,1963753.0
5377,4588,5617,414,2023-11-06,190937.0
5378,1673,1732,474,2024-01-10,774484.0
5379,3088,4866,333,2024-09-20,1267297.0
5380,293,6449,229,2024-03-09,1994328.0
5381,2242,5687,158,23/07/2024,1889889.0
5382,2216,4902,108,15/12/2023,231260.0
5383,2173,31,472,2025-04-29,72582.0
5384,4087,1928,320,2024-03-01,1784495.0
5385,2521,4053,120,2024-12-26,794146.0
5386,142,216,57,2025-06-12,1895069.0
5387,76,255,272,12-02-2023,509742.0
5388,2226,1937,99,2023-10-03,730102.0
5389,3544,1655,170,2025-03-14,1394473.0
5390,791,6080,453,2025-02-09,1563352.0
5391,3312,6280,485,10-29-2024,1587599.0
5392,3983,729,474,08-30-2025,1973153.0
5393,1936,4284,28,03-31-2024,184043.0
5394,4504,6787,358,12/10/2023,1476070.0
5395,466,3930,354,2024-03-14,1040001.0
5396,957,3943,131,06-11-2025,565873.0
5397,2651,5992,301,2025-03-20,108587.0
5398,1432,6949,340,2025-06-25,1444593.0
5399,2353,5781,80,2025-08-30,159838.0
5400,1037,5821,400,20/07/2024,990521.0
5401,29,5924,185,2025-08-29,486011.0
5402,4495,5387,11,2025-07-05,1256299.0
5403,4945,4346,321,2025-01-21,463419.0
5404,3412,3442,59,10/02/2025,1909123.0
5405,4707,1294,59,23/08/2024,1967986.0
5406,515,1521,192,2023-10-19,933750.0
5407,2533,327,224,2025-02-21,1390248.0
5408,4702,3089,93,2024-08-30,1421284.0
5409,2960,5426,249,2024-04-04,860025.0
5410,733,2436,391,2024-03-25,166283.0
5411,3839,198,61,2024-12-08,368976.0
5412,799,1764,457,2024-07-22,465578.0
5413,4383,2011,421,2025-02-04,1183429.0
5414,3544,4857,323,2024-12-22,1817207.0
5415,1801,301,373,2025-08-13,310842.0
5416,562,1491,191,2024-10-01,720623.0
5417,190,2310,12,2025-03-28,1918831.0
5418,3208,2012,419,2024-12-28,565056.0
5419,3606,814,315,07-12-2024,1777070.0
5420,2603,5312,3,2023-09-23,883608.0
5421,1219,4051,498,02/11/2023,1755155.0
5422,2380,2011,354,2025-05-18,1668632.0
5423,2297,1240,28,11-25-2023,1664229.0
5424,2533,6555,98,25/11/2024,1713348.0
5425,1383,4834,146,05-26-2024,219845.0
5426,4486,3905,284,06-29-2025,1754274.0
5427,2706,4326,336,04-16-2024,545024.0
5428,900,3700,94,01-27-2024,924704.0
5429,1432,1483,12,02-26-2025,645174.0
5430,4576,2443,201,2024-04-07,155679.0
5431,4925,3987,223,2025-09-07,1616214.0
5432,1981,4563,324,2024-10-22,526874.0
5433,2540,4195,446,2024-04-14,345619.0
5434,850,2039,79,02-21-2025,1194512.0
5435,4499,1785,354,2023-11-21,1230126.0
5436,3410,1883,464,10-04-2023,963426.0
5437,1780,4842,151,2025-07-28,1325050.0
5438,4420,5639,463,2024-06-12,904872.0
5439,1198,5791,473,2024-12-22,1058011.0
5440,121,1302,116,13/12/2023,845712.0
5441,3869,2259,453,2024-10-28,1536293.0
5442,4838,1389,121,2025-08-05,1192541.0
5443,4673,3714,454,2024-12-02,1202571.0
5444,3453,837,413,2025-07-06,630578.0
5445,2127,5130,59,2025-04-24,154990.0
5446,2172,3628,402,2025-01-17,1230357.0
5447,737,6405,59,06-10-2024,483427.0
5448,2074,6186,145,08-27-2025,1280460.0
5449,1018,5006,244,2023-11-20,243617.0
5450,3995,2703,351,2025-06-04,1376591.0
5451,1131,2768,289,08/09/2025,398106.0
5452,3779,2688,84,2023-12-07,1768742.0
5453,4248,2710,411,03-26-2025,666000.0
5454,543,2613,269,2025-06-19,1064251.0
5455,552,1637,283,28/02/2025,450339.0
5456,3368,2349,100,18/02/2025,1374981.0
5457,3197,5564,468,16/09/2025,126400.0
5458,576,4353,292,2024-07-12,263885.0
5459,4784,6266,106,2024-07-30,83607.0
5460,492,3316,151,2024-01-15,1106572.0
5461,4211,341,437,11/12/2023,637298.0
5462,3777,1211,148,2025-09-10,1987509.0
5463,1199,400,49,01-25-2024,1781863.0
5464,3165,1292,133,13/05/2024,1782418.0
5465,578,3132,166,2024-08-01,635566.0
5466,733,4804,468,2023-12-14,451756.0
5467,1738,4158,308,11/12/2023,1646159.0
5468,163,257,411,2025-08-09,1818744.0
5469,2969,6259,151,11-10-2023,1431809.0
5470,4628,6761,267,2023-12-19,444566.0
5471,388,902,185,10/02/2025,1735388.0
5472,2530,5115,117,2025-07-05,337635.0
5473,3698,5247,62,2025-01-14,494449.0
5474,1142,6729,6,15/12/2024,1388461.0
5475,2331,6017,137,05-19-2025,1177298.0
5476,3106,1393,55,2024-05-02,1049075.0
5477,3873,560,300,2024-02-29,812028.0
5478,451,2975,180,06-28-2025,436053.0
5479,1195,4833,333,2023-11-23,1420304.0
5480,4605,2262,182,2024-02-08,922113.0
5481,3709,1186,98,2023-10-14,652548.0
5482,3009,6904,37,2025-04-23,1827128.0
5483,2839,5266,123,17/12/2023,193981.0
5484,4884,4279,339,2025-02-18,1246737.0
5485,4552,1141,162,2024-01-05,712373.0
5486,1064,1490,492,2024-09-10,528774.0
5487,2827,2498,456,2024-12-27,1106456.0
5488,1767,6790,41,2025-04-25,1482127.0
5489,2973,5864,14,2025-06-26,266654.0
5490,4787,1783,303,2025-07-30,1848063.0
5491,4399,4427,389,2024-12-08,517812.0
5492,4439,5522,113,2024-09-06,426905.0
5493,4475,2095,250,2024-07-20,276388.0
5494,3782,3581,368,2024-11-05,160411.0
5495,3974,5223,396,2024-04-12,234065.0
5496,4857,6732,461,2025-02-20,1078738.0
5497,4249,6207,24,2025-01-25,1281789.0
5498,6,2164,480,2023-10-26,1958273.0
5499,1221,1612,108,07-09-2024,1870244.0
5500,2799,3938,192,2023-12-13,1300247.0
5501,4687,4881,185,2024-05-02,258709.0
5502,790,2790,279,2023-11-01,979837.0
5503,198,2529,404,15/02/2024,55529.0
5504,1471,126,230,2025-07-03,1778274.0
5505,3844,824,72,27/10/2023,1246763.0
5506,2987,1395,468,2024-10-22,1657159.0
5507,307,4467,154,22/02/2025,210605.0
5508,4246,4213,51,2023-09-23,1114351.0
5509,2772,4556,14,2025-01-25,1246032.0
5510,875,23,171,2023-12-01,98923.0
5511,4246,6026,177,14/03/2025,703434.0
5512,1469,4953,164,16/11/2024,969839.0
5513,2967,4343,211,2025-08-13,939261.0
5514,3765,820,369,2025-03-08,1741057.0
5515,4906,5814,114,2023-11-28,241549.0
5516,24,390,57,2024-01-21,970658.0
5517,2675,2675,83,26/02/2024,1700763.0
5518,160,64,153,2024-10-06,247343.0
5519,516,4226,167,2024-06-29,1247462.0
5520,3156,700,36,2024-03-18,1954052.0
5521,17,3911,86,2024-10-15,1287242.0
5522,4712,1486,343,2025-01-16,466073.0
5523,4078,3833,449,2024-08-11,284811.0
5524,1902,296,465,10/02/2024,849949.0
5525,4401,3409,312,2024-12-02,1004121.0
5526,4259,4907,394,2025-02-27,1577827.0
5527,720,1575,401,2025-01-10,52097.0
5528,3913,5830,468,2023-11-08,682780.0
5529,4272,2851,417,2023-10-10,712422.0
5530,1113,887,228,2025-02-13,1243734.0
5531,4445,3237,456,2024-07-21,1813785.0
5532,2634,1970,316,2025-02-02,314812.0
5533,4365,6640,147,2025-08-17,1399936.0
5534,3351,5585,55,2024-05-04,1225049.0
5535,1208,5480,116,2024-06-24,1620622.0
5536,2977,1645,56,03/06/2024,1842273.0
5537,3652,1156,315,2023-10-05,209886.0
5538,3743,1740,258,2024-12-07,1851789.0
5539,2209,1458,430,2024-07-19,554979.0
5540,2498,5441,487,2024-01-24,1359436.0
5541,4948,2190,24,2023-10-27,
5542,1961,2848,157,05-08-2024,1336330.0
5543,3712,2022,53,2023-11-17,1418567.0
5544,2647,6350,221,2025-07-29,1879438.0
5545,2759,5201,151,11-26-2024,1605489.0
5546,4005,2090,389,2024-04-24,1035324.0
5547,2260,6472,200,02-15-2025,458059.0
5548,600,1326,409,2025-07-09,698986.0
5549,96,5052,135,2024-02-10,1735515.0
5550,4525,2180,392,2024-11-30,987371.0
5551,2094,4976,189,18/01/2025,914807.0
5552,3874,1946,372,2024-12-06,1360698.0
5553,395,4245,1,2025-04-13,287343.0
5554,1724,3714,68,2025-01-23,266403.0
5555,4060,4587,310,03/03/2024,1085460.0
5556,3722,1823,73,28/01/2025,
5557,4743,2396,272,06-24-2024,1813942.0
5558,2418,748,269,2024-08-13,695820.0
5559,760,4760,196,04-16-2025,586799.0
5560,3158,3052,188,23/06/2025,975371.0
5561,3944,88,160,10-29-2024,1298612.0
5562,1672,4844,431,2025-06-30,1415064.0
5563,1922,1653,321,2025-06-27,1079830.0
5564,2836,5844,499,06-22-2024,160956.0
5565,2657,5980,342,2025-05-17,1667054.0
5566,4323,3414,266,2024-02-25,1437984.0
5567,4667,4326,363,2024-08-02,459201.0
5568,1159,6621,293,2025-01-08,904901.0
5569,3075,906,295,13/02/2024,922356.0
5570,3863,4898,20,2024-10-22,656979.0
5571,1952,3242,109,01/04/2024,1877635.0
5572,4225,2509,87,2024-08-10,1459923.0
5573,4326,2734,457,04/02/2025,1468305.0
5574,1970,4457,336,2025-02-09,265293.0
5575,2754,292,308,2025-07-28,1397398.0
5576,1423,2377,101,2025-01-02,1288527.0
5577,1752,2544,494,2024-12-04,1946458.0
5578,168,2438,417,2024-04-24,1962298.0
5579,4786,3784,436,2024-02-10,682271.0
5580,2993,3093,380,2024-06-09,1949843.0
5581,879,4387,347,24/04/2025,412107.0
5582,3713,1567,400,05-10-2024,1554314.0
5583,3814,6437,18,27/10/2023,499144.0
5584,3210,6423,305,25/11/2024,907618.0
5585,2551,6023,298,03-22-2024,1052205.0
5586,1958,5822,297,12-07-2024,1339002.0
5587,4460,6604,210,2024-06-20,1631834.0
5588,2992,4188,130,09/08/2024,1612065.0
5589,3540,3215,24,11-20-2024,461860.0
5590,2562,6866,138,2024-02-15,1150466.0
5591,1912,5449,240,2024-02-23,1594779.0
5592,3064,2834,445,2024-09-01,1625028.0
5593,365,6420,195,08-03-2025,209010.0
5594,94,6415,323,2025-03-30,321505.0
5595,483,1034,316,2025-01-16,1835898.0
5596,2664,5930,328,2024-12-21,1395396.0
5597,4892,225,57,2024-11-10,1356832.0
5598,141,366,487,2023-10-29,1236854.0
5599,4533,1103,369,2023-09-28,1432330.0
5600,4901,5217,267,2023-11-08,1606683.0
5601,400,4502,385,2024-08-18,466976.0
5602,186,4655,176,2024-07-13,887429.0
5603,1683,3392,119,2024-11-03,607633.0
5604,3477,6849,301,2025-02-06,801638.0
5605,1962,4874,471,2024-04-18,1533859.0
5606,780,2089,351,2025-01-17,1931718.0
5607,2616,5510,206,2023-11-15,1549172.0
5608,3738,448,207,2024-10-08,1475153.0
5609,1281,6915,87,2025-04-19,250194.0
5610,3094,2617,14,2025-06-25,1538062.0
5611,588,1709,464,11/01/2024,1387503.0
5612,4870,5989,377,2024-08-28,205685.0
5613,4391,1556,373,2024-02-24,1373527.0
5614,1307,603,152,30/09/2024,1193379.0
5615,4202,3061,202,2024-05-17,1647267.0
5616,577,2923,498,2024-04-18,708507.0
5617,2442,2641,61,2024-09-18,218389.0
5618,1151,830,398,2025-09-13,1037345.0
5619,1114,6634,71,2024-10-07,1491531.0
5620,3400,2904,141,2024-11-20,1793799.0
5621,3342,2664,247,05-03-2024,443599.0
5622,961,3677,223,27/04/2025,1223771.0
5623,2245,6535,269,2025-07-18,1987081.0
5624,567,4714,86,07/06/2025,1687553.0
5625,632,2092,37,18/07/2024,914266.0
5626,2424,5164,267,2025-06-08,613578.0
5627,160,6087,277,06/08/2025,385708.0
5628,2218,1768,280,2025-02-15,1916616.0
5629,3739,1414,45,01-26-2025,1260886.0
5630,2938,5014,131,2025-05-24,1852698.0
5631,3103,6702,42,2023-11-15,58195.0
5632,1346,3887,85,05-22-2024,1819123.0
5633,728,5303,131,2024-03-03,481149.0
5634,4319,458,74,2025-06-28,1094452.0
5635,4235,3310,461,25/01/2024,1041290.0
5636,3903,27,355,2024-07-08,926793.0
5637,4567,1517,213,06-08-2025,1725860.0
5638,252,2888,108,2024-06-22,818283.0
5639,2070,1135,346,2023-09-23,1482557.0
5640,3784,1923,479,02/04/2025,210694.0
5641,2770,122,460,05/04/2025,511414.0
5642,2463,3560,62,2025-02-11,944946.0
5643,1453,1136,485,2023-09-30,177315.0
5644,4882,2130,29,12-25-2024,1207732.0
5645,1226,2082,69,20/02/2024,1463479.0
5646,4786,5838,47,2025-09-10,1566223.0
5647,1575,1540,342,2024-01-07,1664817.0
5648,3760,2298,320,2025-03-05,1319059.0
5649,569,3074,383,2025-05-11,405798.0
5650,2772,4621,27,2025-04-21,1321010.0
5651,3433,1429,147,2024-03-28,634008.0
5652,651,2890,291,09-07-2024,1952376.0
5653,3259,3815,262,19/02/2024,764615.0
5654,533,5675,142,2024-06-23,934017.0
5655,2349,4684,112,2025-06-14,422577.0
5656,2855,1214,179,2024-11-19,1577689.0
5657,934,1652,89,2024-08-16,818267.0
5658,705,5796,218,2025-02-24,873820.0
5659,4883,759,101,2024-09-28,865927.0
5660,4829,6227,155,01-26-2024,1190619.0
5661,1852,2407,344,03/03/2025,1882471.0
5662,2878,2151,278,2025-01-24,335522.0
5663,3469,6242,240,2025-01-11,975425.0
5664,3106,1018,475,2025-05-15,1711158.0
5665,3739,3012,353,2024-10-16,1690923.0
5666,2650,4018,282,28/01/2024,1833160.0
5667,2325,1952,145,2024-09-09,1864938.0
5668,4972,2266,241,2024-12-05,73003.0
5669,1493,6384,168,22/12/2024,717366.0
5670,1754,1542,250,11/05/2025,1482095.0
5671,450,1106,140,2025-07-18,1374685.0
5672,4806,663,258,2024-05-07,338180.0
5673,4991,5266,374,08/12/2024,1609553.0
5674,706,246,173,09-17-2025,1950723.0
5675,1901,3302,215,2025-01-28,236551.0
5676,1090,6026,180,22/07/2025,1700703.0
5677,1460,2290,107,2024-06-06,646971.0
5678,4758,6847,107,2025-02-13,1570655.0
5679,4283,552,367,04-04-2024,184615.0
5680,4761,1547,169,2025-05-16,726262.0
5681,2572,134,487,2023-11-10,1688125.0
5682,310,1456,333,2023-09-26,54929.0
5683,4043,5281,219,2024-02-01,613575.0
5684,4846,4603,312,2025-06-09,737790.0
5685,1624,5911,342,03/01/2024,539719.0
5686,2776,5394,333,07/12/2023,693846.0
5687,4264,4820,68,2025-04-30,1426621.0
5688,4938,2215,455,23/05/2025,218941.0
5689,2987,428,25,07-25-2025,69815.0
5690,3711,5117,84,2025-04-16,105133.0
5691,924,5300,167,2024-05-25,1713228.0
5692,1896,2364,92,09-19-2024,1904489.0
5693,641,6657,267,2024-10-14,1158780.0
5694,2901,2446,193,2024-06-22,146905.0
5695,986,3189,99,27/10/2023,776355.0
5696,1625,1816,50,2025-01-23,705154.0
5697,838,578,444,2025-01-05,1487021.0
5698,1396,4436,260,09-18-2024,476722.0
5699,626,1938,242,2025-06-09,1608500.0
5700,3727,1058,232,2024-01-11,794613.0
5701,4499,6763,380,2023-10-28,1591332.0
5702,68,1311,21,08/12/2024,915717.0
5703,3786,5714,392,04-05-2024,811971.0
5704,1147,5837,314,23/07/2025,827665.0
5705,1930,6189,177,01/12/2023,595127.0
5706,3451,6444,451,17/12/2024,154640.0
5707,3151,1663,173,2024-07-22,796721.0
5708,3236,4775,500,2024-03-20,1205657.0
5709,4988,5325,57,10-23-2024,
5710,3733,1800,366,06-09-2025,1026519.0
5711,2833,1920,295,2024-01-09,680906.0
5712,1676,6469,310,2023-09-24,1893987.0
5713,810,3936,255,2024-05-15,405707.0
5714,3344,5181,271,2025-01-01,951307.0
5715,129,345,18,20/01/2024,1324295.0
5716,4320,1514,425,12/06/2024,119001.0
5717,1639,1311,57,03/10/2024,818628.0
5718,1941,487,129,2025-02-09,1841575.0
5719,637,90,289,2024-09-04,336461.0
5720,1938,2912,46,2025-01-15,1414985.0
5721,355,1464,126,01/09/2025,877650.0
5722,2195,6819,324,2025-04-19,938108.0
5723,1931,6254,467,21/02/2025,773761.0
5724,692,665,243,2024-12-06,957347.0
5725,2005,3728,203,05/02/2024,390853.0
5726,4634,3399,330,2025-07-17,1918420.0
5727,1025,253,414,20/10/2023,601911.0
5728,1044,230,347,01-06-2024,1931264.0
5729,655,4655,217,26/12/2023,1710069.0
5730,3399,6027,481,2025-05-12,1567484.0
5731,55,6001,388,2024-12-28,283885.0
5732,2019,195,213,2025-06-06,1264789.0
5733,440,2663,231,2025-07-11,441980.0
5734,1923,5899,400,2024-08-05,1687752.0
5735,456,2995,90,2025-06-10,885181.0
5736,4490,6131,353,03-24-2024,142792.0
5737,3094,3931,378,2025-05-04,158902.0
5738,102,4533,143,2023-11-15,1603114.0
5739,1025,873,255,2024-03-08,195448.0
5740,4661,4487,465,2024-12-23,1120317.0
5741,1063,3353,217,2025-07-27,1013280.0
5742,3189,4772,404,04-22-2024,1042060.0
